name,datetime,Mean Area-Weighted Radiance,Month ,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Sao Paulo,2013-04-30,43.29713286,4,28.6,16.2,22.5,28.2,16.2,22.4,15.1,65.5,0,0,0,,,,,11.2,74.8,1018.7,12.2,8.1,210.6,18.1,8,,2013-04-30 6:26:37,2013-04-30 17:40:42,0.67,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-05-01,43.31573873,5,24.6,17.9,21,24.6,17.9,21,16.2,74.8,0,0,0,,,,,20.6,165.9,1020.7,20.8,5.8,211.4,18.1,8,,2013-05-01 6:27:04,2013-05-01 17:40:01,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-05-02,40.66471858,5,27.5,17,21.1,27.7,17,21.1,16.1,74.4,0,0,0,,,,,16.1,147.2,1020,58,6.2,217.3,18.7,8,,2013-05-02 6:27:31,2013-05-02 17:39:21,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-05-03,37.94583648,5,29,18,23.2,28.6,18,23.1,15.3,64.4,0,0,0,,,,,18.2,352,1017.5,46.6,7.6,216,18.7,8,,2013-05-03 6:27:58,2013-05-03 17:38:42,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-05-04,42.0272479,5,28.9,18.2,24,28.2,18.2,23.9,14.3,56.5,0,0,0,,,,,24.2,331,1016.7,22.3,11.3,211.3,18.4,8,,2013-05-04 6:28:25,2013-05-04 17:38:04,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-05-05,41.98481145,5,26,19.9,22.2,26,19.9,22.2,16.6,71.5,0,0,0,,,,,16.6,182,1016.6,61.5,8.3,186.8,16.1,7,,2013-05-05 6:28:52,2013-05-05 17:37:27,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-05-06,42.37540967,5,20.6,12,17,20.6,12,17,11.2,69.7,0,0,0,,,,50,30.7,169.5,1018.3,64.8,9.8,216.2,18.6,8,,2013-05-06 6:29:20,2013-05-06 17:36:51,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-05-07,43.6827726,5,22,11.9,17,22,11.9,17,7.6,57.2,0,0,0,,,,51.8,30.3,323,1019.1,4.8,10.4,222.3,19.1,8,,2013-05-07 6:29:47,2013-05-07 17:36:15,0.92,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-05-08,42.43878082,5,19.6,13,15.7,19.6,13,15.7,8.1,61.8,2,100,4.17,rain,,,,23.7,166.3,1022.1,31.3,11.6,224.3,19.3,8,,2013-05-08 6:30:15,2013-05-08 17:35:41,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-05-09,45.65389291,5,23.6,10.9,15.7,23.6,10.9,15.7,8.7,67.7,0,0,0,,,,,16,122.1,1022.9,17.4,9,220.3,18.9,8,,2013-05-09 6:30:43,2013-05-09 17:35:08,0,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-05-10,43.18347006,5,23.5,12,16.4,23.5,12,16.4,11.3,73.7,0,0,0,,,,,15.8,115,1023.2,33.1,7.4,214.2,18.6,8,,2013-05-10 6:31:11,2013-05-10 17:34:36,0.02,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-05-11,47.30193094,5,25.2,14.5,18.1,25.2,14.5,18.1,12.5,72.5,0,0,0,,,,,15.5,114,1022.2,25.2,7,212.6,18.4,8,,2013-05-11 6:31:39,2013-05-11 17:34:05,0.05,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-05-12,45.63679092,5,26,14.3,19.9,26,14.3,19.9,12,63,0,0,0,,,,,12.4,25.1,1020.5,36.5,11.5,205.5,17.8,7,,2013-05-12 6:32:07,2013-05-12 17:33:35,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-05-13,43.24704308,5,26,14,20.2,26,14,20.2,11.4,60.1,0,0,0,,,,,11.9,28.3,1020.4,23.6,12.3,203.2,17.5,7,,2013-05-13 6:32:35,2013-05-13 17:33:06,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-05-14,44.20291338,5,27.6,14.6,21.4,27.3,14.6,21.4,13.2,61.4,0,0,0,,,,42.5,26.7,352.8,1019.7,19.2,10.2,202.6,17.4,7,,2013-05-14 6:33:03,2013-05-14 17:32:39,0.15,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-05-15,40.61716261,5,28.4,17.2,23.7,28.1,17.2,23.7,14.3,57.2,0,0,0,,,,,23.1,4,1018.2,28.7,11.1,195.1,16.8,7,,2013-05-15 6:33:31,2013-05-15 17:32:12,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-05-16,44.81302929,5,26.5,19.3,22.3,26.5,19.3,22.3,15.4,66.1,0,0,0,,,,,19.4,220.2,1019.4,47.9,11.4,142,12.3,6,,2013-05-16 6:34:00,2013-05-16 17:31:46,0.22,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-05-17,44.94949024,5,17.4,15,16,17.4,15,16,13.1,82.9,0.1,100,4.17,rain,,,,27,162.2,1024.5,99.7,7.9,59.4,5.1,2,,2013-05-17 6:34:28,2013-05-17 17:31:22,0.25,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-05-18,39.7187169,5,20.6,15,17.9,20.6,15,17.9,13.8,77.5,0,0,0,,,,,16.6,131.9,1024.7,96.9,9.2,104.1,8.8,5,,2013-05-18 6:34:56,2013-05-18 17:30:59,0.25,Overcast,Cloudy skies throughout the day.,cloudy,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-05-19,31.45315129,5,21.7,17,19.1,21.7,17,19.1,14.8,76.7,0,0,0,,,,,14.8,113.7,1022.8,92.2,8.4,120.2,10.5,5,,2013-05-19 6:35:25,2013-05-19 17:30:37,0.32,Overcast,Cloudy skies throughout the day.,cloudy,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-05-20,43.54881319,5,26.2,17.1,21.5,26.2,17.1,21.5,15.2,68.5,0.1,100,4.17,rain,,,,15.3,315.1,1018.6,46.4,10.2,165.4,14.3,7,,2013-05-20 6:35:53,2013-05-20 17:30:16,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-05-21,42.19784178,5,24.5,18.4,20.7,24.5,18.4,20.7,15.5,73.3,0.4,100,4.17,rain,,,,16.1,182,1017,73.8,10.3,162.2,13.9,6,,2013-05-21 6:36:21,2013-05-21 17:29:56,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-05-22,44.38820356,5,22.6,16,19,22.6,16,19,14.5,76,11,100,4.17,rain,,,,12.9,157.5,1017.2,77.5,8.5,162.4,13.9,7,,2013-05-22 6:36:49,2013-05-22 17:29:37,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-05-23,44.99030136,5,18.2,15.4,17,18.2,15.4,17,13.9,82.4,2.3,100,8.33,rain,,,,18.1,169.5,1018.3,88.9,9.2,162.8,14.1,6,,2013-05-23 6:37:17,2013-05-23 17:29:19,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-05-24,44.99030136,5,17.6,13,15.8,17.6,13,15.8,12.5,81.1,0,0,0,,,,,20.7,153.8,1019.6,92.2,10.4,132.6,11.5,5,,2013-05-24 6:37:45,2013-05-24 17:29:03,0.48,Overcast,Cloudy skies throughout the day.,cloudy,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-05-25,43.93576535,5,21.6,12.9,16.4,21.6,12.9,16.4,11.4,73.4,0,0,0,,,,,20.2,142.9,1021.3,57.6,11.5,190.8,16.4,7,,2013-05-25 6:38:12,2013-05-25 17:28:48,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-05-26,44.98553287,5,21.9,14,17.1,21.9,14,17.1,11.6,71.8,0,0,0,,,,,16.1,116.1,1021.4,41.3,11.7,176.2,15.1,7,,2013-05-26 6:38:40,2013-05-26 17:28:34,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-05-27,44.14492319,5,19,14.7,16.4,19,14.7,16.4,13.1,81,0.4,100,8.33,rain,,,,15.2,14.8,1018,66.9,9,121.2,10.3,6,,2013-05-27 6:39:07,2013-05-27 17:28:21,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBMT,83779099999,SBSP,SBGR,remote,83780099999"
Sao Paulo,2013-05-28,38.40584323,5,18,13.7,16,18,13.7,16,13.3,84.5,5.3,100,8.33,rain,,,,19.8,343.7,1015.1,49.8,9.2,64,5.5,3,,2013-05-28 6:39:34,2013-05-28 17:28:09,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-05-29,44.99030136,5,20,14.1,17.7,20,14.1,17.7,13.5,76.9,0.4,100,8.33,rain,,,50,31.4,337.6,1013.9,53.7,11.9,163.8,14.2,7,,2013-05-29 6:40:00,2013-05-29 17:27:58,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-05-30,44.99030136,5,20.1,15.1,17.6,20.1,15.1,17.6,14,79.8,9.8,100,8.33,rain,,,48.2,21.6,323.8,1017.5,85.2,9.5,42.9,3.6,2,,2013-05-30 6:40:27,2013-05-30 17:27:49,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-05-31,37.04773554,5,21.5,14,16.6,21.5,14,16.6,13,80,0,0,0,,,,,15.3,127,1021,78.5,7.5,145.3,12.5,5,,2013-05-31 6:40:53,2013-05-31 17:27:41,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-06-01,40.99687538,6,26,15,19.5,26,15,19.5,13.9,72,0,0,0,,,,,18.7,35.8,1019.2,46.5,9.3,187.9,16.2,7,,2013-06-01 6:41:19,2013-06-01 17:27:33,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-06-02,42.88841396,6,20.4,16.6,18.2,20.4,16.6,18.2,14.6,79.9,13.2,100,8.33,rain,,,,16.8,344.9,1018.3,69,11.2,157.4,13.7,7,,2013-06-02 6:41:44,2013-06-02 17:27:27,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-06-03,42.3211224,6,18.7,13,16.3,18.7,13,16.3,13.7,84.9,2.2,100,8.33,rain,,,,19.9,172.2,1021.4,79.6,8.9,103.6,8.9,4,,2013-06-03 6:42:09,2013-06-03 17:27:23,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-06-04,44.92563465,6,21,11,15.7,21,11,15.7,11,75,0,0,0,,,,,18.6,126.5,1023,41.9,8.7,164.2,14.2,6,,2013-06-04 6:42:34,2013-06-04 17:27:19,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-06-05,39.52807785,6,24.1,13.9,18.1,24.1,13.9,18.1,11.1,67.3,0,0,0,,,,,11.8,48.5,1021.5,32.6,9.3,186.6,16.2,7,,2013-06-05 6:42:58,2013-06-05 17:27:16,0.9,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-06-06,42.04454863,6,25,12.8,19,25,12.8,19,12,65.9,0,0,0,,,,46.4,26.4,333,1021.2,11.7,11,186.5,16,7,,2013-06-06 6:43:22,2013-06-06 17:27:15,0.93,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-06-07,42.70727336,6,25,13.2,19.2,25,13.2,19.2,12.3,67.6,0,0,0,,,,31.3,35.8,304.4,1023,28.7,7,179.9,15.4,7,,2013-06-07 6:43:45,2013-06-07 17:27:14,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-06-08,44.49165962,6,23.4,15.8,18.5,23.4,15.8,18.5,13.6,74.6,0,0,0,,,,,17.1,138.1,1025.3,67,5.5,167.9,14.5,7,,2013-06-08 6:44:08,2013-06-08 17:27:15,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-06-09,43.19619146,6,24.5,16,18.8,24.5,16,18.8,13.5,73.2,0,0,0,,,,,16.2,116.8,1023.7,52.1,7.2,153.9,13.4,6,,2013-06-09 6:44:30,2013-06-09 17:27:17,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-06-10,44.30477245,6,25,15.9,19.5,25,15.9,19.5,13,68.2,0,0,0,,,,,14.9,74.3,1022.1,37.4,8.3,163.2,14.1,7,,2013-06-10 6:44:51,2013-06-10 17:27:19,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-06-11,42.37574611,6,24,17.4,19.7,24,17.4,19.7,14.5,73,1,100,4.17,rain,,,,14.4,111.6,1022.4,45.2,7.7,140.5,12,6,,2013-06-11 6:45:12,2013-06-11 17:27:23,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-06-12,44.87112052,6,24.6,17,19.4,24.6,17,19.4,15.7,80.2,0.2,100,4.17,rain,,,,19.7,150.9,1022.6,69.3,5.6,141.6,12.2,6,,2013-06-12 6:45:32,2013-06-12 17:27:28,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-06-13,41.80676922,6,24,16,18.9,24,16,18.9,15.2,79.7,0,0,0,,,,,13.9,129.1,1021.7,75.1,4.5,166.6,14.4,6,,2013-06-13 6:45:52,2013-06-13 17:27:34,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-06-14,44.37376475,6,23.4,14.7,18,23.4,14.7,18,12.3,71.9,0,0,0,,,,,17.3,175.1,1019.9,29.7,4.6,178.9,15.4,7,,2013-06-14 6:46:11,2013-06-14 17:27:41,0.2,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-06-15,42.84845071,6,18.6,13,16,18.6,13,16,11.9,77.2,0,0,0,,,,,19.1,160,1020.6,83,6.6,137.7,12.1,5,,2013-06-15 6:46:29,2013-06-15 17:27:48,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-06-16,44.93102499,6,21.8,15.7,18.3,21.8,15.7,18.3,14.3,77.8,0,0,0,,,,,15.7,106,1018,66.1,6.5,68.1,5.8,3,,2013-06-16 6:46:46,2013-06-16 17:27:57,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-06-17,44.9664639,6,20.1,16.6,18.1,20.1,16.6,18.1,14.2,78.4,15.3,100,8.33,rain,,,,26.6,331.6,1017.7,85.7,10,164.3,14.3,7,,2013-06-17 6:47:03,2013-06-17 17:28:07,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-06-18,41.99129568,6,22,13.7,17.3,22,13.7,17.3,12.7,75.9,0,0,0,,,,,12.5,116.5,1020.9,45.1,6.9,175.6,15.2,7,,2013-06-18 6:47:19,2013-06-18 17:28:17,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-06-19,42.70397916,6,26.6,14.4,18.8,26.6,14.4,18.8,13.1,71.9,0,0,0,,,,,15.4,67,1019.3,44,7.4,170,14.6,7,,2013-06-19 6:47:34,2013-06-19 17:28:29,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-06-20,43.12064076,6,22.6,16.9,18.7,22.6,16.9,18.7,15,79.3,0.3,100,4.17,rain,,,,14.7,145.6,1019.3,69.2,3.7,91.8,7.8,5,,2013-06-20 6:47:48,2013-06-20 17:28:41,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-06-21,44.9664639,6,24.6,17,21,24.6,17,21,14.4,68.1,0,0,0,,,,48.7,25.4,7,1014.6,53.8,8.8,94,8.2,4,,2013-06-21 6:48:01,2013-06-21 17:28:54,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,remote,83780099999"
Sao Paulo,2013-06-22,44.9664639,6,23,14.7,19.8,23,14.7,19.8,10.4,57.1,0,0,0,,,,46.3,26.3,314.5,1016.8,67.3,13.4,162.2,14.1,6,,2013-06-22 6:48:14,2013-06-22 17:29:08,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-06-23,44.97864824,6,18.6,13,15.6,18.6,13,15.6,11.4,76.7,0,0,0,,,,,17.1,134.3,1023.2,83.2,9,107.7,9.3,5,,2013-06-23 6:48:25,2013-06-23 17:29:23,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,remote,83780099999"
Sao Paulo,2013-06-24,39.53187973,6,18,14.7,16.1,18,14.7,16.1,13.8,86.4,38,100,8.33,rain,,,,17.6,123.6,1022.6,94.6,6.4,55.8,4.8,2,,2013-06-24 6:48:36,2013-06-24 17:29:39,0.54,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-06-25,44.9664639,6,17.7,15,16.7,17.7,15,16.7,15.2,90.3,13,100,12.5,rain,,,,13.1,85.4,1020.5,96.6,6.6,59,5,2,,2013-06-25 6:48:45,2013-06-25 17:29:55,0.57,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-06-26,44.9664639,6,19.6,16,17.7,19.6,16,17.7,15.1,84.8,33,100,12.5,rain,,,,15.9,332.2,1019.9,96.7,7.5,118.3,10.2,5,,2013-06-26 6:48:54,2013-06-26 17:30:12,0.61,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-06-27,44.96279243,6,21,16.9,18.8,21,16.9,18.8,15,79.2,0.1,100,4.17,rain,,,,13.2,281.3,1020.9,74.3,8.6,71.4,6.1,3,,2013-06-27 6:49:02,2013-06-27 17:30:30,0.64,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-06-28,44.85664047,6,24.4,16.9,19.5,24.4,16.9,19.5,15.4,78.1,0,0,0,,,,,12.8,229.8,1018.6,77.1,5.6,165,14.2,6,,2013-06-28 6:49:08,2013-06-28 17:30:48,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-06-29,42.65867849,6,27,16.6,21.3,27.2,16.6,21.3,15.6,72.8,4,100,4.17,rain,,,50,28.2,346.6,1015.7,68.8,7.4,163.7,14.1,7,,2013-06-29 6:49:14,2013-06-29 17:31:07,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-06-30,43.52219151,6,20,16,18.1,20,16,18.1,15.5,85.1,8.1,100,12.5,rain,,,,18.2,176.9,1019,95.2,7.1,91,7.9,3,,2013-06-30 6:49:18,2013-06-30 17:31:27,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-07-01,44.9664639,7,17.5,13.4,15.9,17.5,13.4,15.9,13.6,86.5,23.9,100,16.67,rain,,,,18.4,185.6,1020.5,95.7,6.6,65.2,5.6,3,,2013-07-01 6:49:21,2013-07-01 17:31:47,0.77,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-07-02,37.55715711,7,16.3,13,14.7,16.3,13,14.7,12.1,84.9,0,0,0,,,,,23.4,158.4,1023.8,98.8,6.3,73.5,6.4,3,,2013-07-02 6:49:24,2013-07-02 17:32:07,0.81,Overcast,Cloudy skies throughout the day.,cloudy,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-07-03,41.0294859,7,21.6,14,16.8,21.6,14,16.8,12.1,74.5,0,0,0,,,,37.1,21.8,100.6,1024.7,50.3,11.1,177.6,15.2,7,,2013-07-03 6:49:25,2013-07-03 17:32:29,0.84,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-07-04,41.84836092,7,22.5,14,17,22.5,14,17,12.2,75,0,0,0,,,,,15.3,85.5,1026.4,38.9,7.5,184.2,15.9,7,,2013-07-04 6:49:25,2013-07-04 17:32:50,0.88,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-07-05,45.59711536,7,26.5,14,19,26.5,14,19,11.7,65.8,0,0,0,,,,,14.8,77.3,1024.9,12.1,10.3,183.3,15.7,7,,2013-07-05 6:49:24,2013-07-05 17:33:13,0.91,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,SBSP,SBGR,remote,83780099999"
Sao Paulo,2013-07-06,46.83186744,7,26,14.3,19.6,26,14.3,19.6,10.8,60.2,0,0,0,,,,,14.6,10.6,1021.4,27.3,11,181.2,15.7,7,,2013-07-06 6:49:22,2013-07-06 17:33:35,0.94,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-07-07,47.00882015,7,26,13.1,19.5,26,13.1,19.5,10.9,60.4,0,0,0,,,,,21.6,326.5,1020.8,10.8,14.6,187.8,16.2,7,,2013-07-07 6:49:18,2013-07-07 17:33:58,0.98,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-07-08,41.51091358,7,19.2,14.9,16.7,19.2,14.9,16.7,13.7,82.2,0.2,100,4.17,rain,,,,20.5,184.4,1025.3,84.8,6.8,112.9,9.9,5,,2013-07-08 6:49:14,2013-07-08 17:34:22,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-07-09,32.81105857,7,17.8,14.8,16.1,17.8,14.8,16.1,13.2,83,0,0,0,,,,,17.9,147.7,1027.5,94,7.8,117.6,10.3,5,,2013-07-09 6:49:08,2013-07-09 17:34:46,0.05,Overcast,Cloudy skies throughout the day.,cloudy,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-07-10,33.00762125,7,22,14.7,16.8,22,14.7,16.8,11.9,73.4,0,0,0,,,,,20.2,114.7,1026.5,76.4,10.1,168.8,14.7,7,,2013-07-10 6:49:01,2013-07-10 17:35:10,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-07-11,51.48167162,7,20,14,16.1,20,14,16.1,11.4,74.3,0,0,0,,,,,18.9,101.7,1024.4,53.1,8.9,169.8,14.5,7,,2013-07-11 6:48:53,2013-07-11 17:35:34,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-07-12,45.36908376,7,24,12.4,17.5,24,12.4,17.5,9.1,60.2,0,0,0,,,,,20,32.8,1023.5,31.1,11.5,188.4,16.3,7,,2013-07-12 6:48:44,2013-07-12 17:35:59,0.15,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2013-07-13,42.98006733,7,24.4,13.8,19,24.4,13.8,19,11.4,63,0,0,0,,,,,13.3,13.5,1021.8,23.2,11.7,182.2,15.6,7,,2013-07-13 6:48:33,2013-07-13 17:36:24,0.18,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
