name,datetime,Mean Area-Weighted Radiance,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Delhi,2018-11-05,22.04553336,25.4,15,19.6,25.4,15,19.6,13.7,69.8,0,0,0,,0,0,27,14.8,269.9,1014.5,2.1,1.6,171.2,14.9,6,,2018-11-05 6:35:46,2018-11-05 17:33:14,0.91,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,2018-11-06,26.55948421,27.8,15,20.7,26.7,15,20.6,9,51.9,0,0,0,,0,0,34.6,21,272.9,1014.8,0,2.8,193.5,16.6,7,,2018-11-06 6:36:31,2018-11-06 17:32:34,0.95,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,2018-11-07,30.81236145,27,13,19.4,26.4,13,19.4,7.1,47,0,0,0,,0,0,26.6,17.1,263.7,1015.3,0,3,181,15.6,7,,2018-11-07 6:37:17,2018-11-07 17:31:55,0,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,2018-11-08,26.26303773,25.9,12.1,18.3,25.9,12.1,18.3,9.5,60.5,0,0,0,,0,0,15.5,5.4,329.4,1015.5,0,1.5,168.4,14.6,6,,2018-11-08 6:38:02,2018-11-08 17:31:17,0.02,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
Delhi,2018-11-09,22.09230777,29,12.2,19.7,28.4,12.2,19.6,12.4,65.9,0,0,0,,0,0,17.6,8.2,236.7,1013.8,0,1.6,158.7,13.8,6,,2018-11-09 6:38:48,2018-11-09 17:30:40,0.05,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,2018-11-10,16.79246836,28,13.4,20.2,27.7,13.4,20.2,13.5,68.3,0,0,0,,0,0,15.1,7.6,78.1,1014.5,0,1.3,139.3,12.1,5,,2018-11-10 6:39:34,2018-11-10 17:30:05,0.08,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,2018-11-11,18.13211859,30,13.4,21.3,28.9,13.4,21,12.7,63.2,0,0,0,,0,0,17.3,7.9,101.1,1014.8,0,1.9,140.3,12.1,5,,2018-11-11 6:40:21,2018-11-11 17:29:31,0.12,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,2018-11-12,18.07777442,30,14.2,21.7,29.4,14.2,21.6,14.3,66.9,0,0,0,,0,0,18,5.4,50.6,1012.7,8.7,1.7,165.5,14.2,6,,2018-11-12 6:41:08,2018-11-12 17:28:59,0.15,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,2018-11-13,21.22899814,29,16.4,21.8,29.8,16.4,21.9,16.1,71.5,0.2,100,4.17,rain,0,0,27.4,10.9,76.3,1010.6,59.2,1.7,149.4,12.7,6,,2018-11-13 6:41:55,2018-11-13 17:28:28,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,2018-11-14,14.53991346,28,18.4,22.3,28.3,18.4,22.3,17.2,74.6,6.352,100,8.33,rain,0,0,27.7,14.2,108.6,1011.5,68.4,2.4,147,12.7,6,,2018-11-14 6:42:42,2018-11-14 17:27:59,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,2018-11-15,19.81362407,27,17,21.3,27.3,17,21.3,16.1,74.2,0,0,0,,0,0,28.4,16.6,336.4,1014.9,11.5,2.4,158,13.5,6,,2018-11-15 6:43:30,2018-11-15 17:27:31,0.25,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,2018-11-16,17.30527155,25.8,12,19.7,25.8,12,19.7,12.2,64.9,0,0,0,,0,0,37.4,22.3,269,1014.2,0.2,2.6,187.9,16.4,7,,2018-11-16 6:44:17,2018-11-16 17:27:05,0.28,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,2018-11-17,17.10532219,26,14,19.2,26,14,19.2,11.7,64.4,0,0,0,,0,0,26.6,16.2,280.2,1012.6,15.9,3,164,14.1,6,,2018-11-17 6:45:05,2018-11-17 17:26:40,0.31,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,2018-11-18,22.23538732,28.1,12.8,20.1,27.9,12.8,20,13,66.7,0,0,0,,0,0,18.7,11.2,116.8,1013.6,0.3,2.5,157.1,13.6,6,,2018-11-18 6:45:53,2018-11-18 17:26:17,0.34,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,2018-11-19,19.68356896,27.6,16.2,21.6,28,16.2,21.6,14.3,64.8,0,0,0,,0,0,28.8,13.1,108.5,1015.8,57.2,2.1,142,12.3,6,,2018-11-19 6:46:41,2018-11-19 17:25:56,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,2018-11-20,18.3103877,28,15,20.8,28.4,15,20.8,15.3,73.1,0,0,0,,0,0,21.6,8.5,310,1016.1,7.1,1.9,156.1,13.5,6,,2018-11-20 6:47:30,2018-11-20 17:25:36,0.4,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,2018-11-21,21.51973442,27.8,14.7,20,27.5,14.7,19.9,12.8,66.9,0,0,0,,0,0,28.8,10,264.1,1016.5,1.4,1.9,155.8,13.4,6,,2018-11-21 6:48:18,2018-11-21 17:25:17,0.44,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,2018-11-22,17.76493464,27.8,12.2,19.5,27.2,12.2,19.4,10.8,60.2,0,0,0,,0,0,17.6,7.9,289.6,1017.2,27.1,2.7,149.8,12.8,6,,2018-11-22 6:49:06,2018-11-22 17:25:00,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,2018-11-23,19.21152901,27.8,13,19.7,26.9,13,19.6,10.1,57.6,0,0,0,,0,0,39.2,22.3,284.8,1018.8,4.9,2.6,168.1,14.4,6,,2018-11-23 6:49:54,2018-11-23 17:24:45,0.5,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,2018-11-24,18.00211028,26.8,12,19.4,26.6,12,19.4,9.4,55.2,0,0,0,,0,0,36,20.6,274.2,1017.1,0,3.3,184.2,15.9,7,,2018-11-24 6:50:42,2018-11-24 17:24:32,0.54,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,2018-11-25,18.58478114,27,12.2,19.2,26.7,12.2,19.2,10,57.9,0,0,0,,0,0,20.9,9.5,281.6,1016.7,0,3,175,15.1,7,,2018-11-25 6:51:30,2018-11-25 17:24:20,0.57,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD,remote"
Delhi,2018-11-26,17.18206217,27.3,11.6,18.9,26.9,11.6,18.8,10.1,59.5,0,0,0,,0,0,25.2,12.6,335.1,1016.1,14.5,2.4,164.4,14.1,6,,2018-11-26 6:52:18,2018-11-26 17:24:09,0.61,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD,remote"
Delhi,2018-11-27,22.61412473,27.9,12.2,19.9,27.6,12.2,19.8,12.8,67,0,0,0,,0,0,18.4,7.1,130.8,1017.6,29.5,2.4,135.4,11.8,6,,2018-11-27 6:53:06,2018-11-27 17:24:01,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,2018-11-28,14.90527174,27.6,15,20.4,28.1,15,20.5,14.4,70.3,0,0,0,,0,0,17.3,5.4,100,1018.5,31.2,2.2,86.6,7.4,4,,2018-11-28 6:53:54,2018-11-28 17:23:54,0.68,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,2018-11-29,16.44426861,26,14.4,19.5,26,14.4,19.5,14,72.3,0,0,0,,0,0,25.2,10,267.9,1018.8,6.2,1.9,131.3,11.3,5,,2018-11-29 6:54:41,2018-11-29 17:23:49,0.71,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,2018-11-30,18.37494839,26,12.2,18.5,26,12.2,18.5,12.9,72.2,0,0,0,,0,0,27.7,10,273,1018.4,0,2,149.5,12.8,6,,2018-11-30 6:55:28,2018-11-30 17:23:45,0.75,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
Delhi,2018-12-01,19.87956832,25.1,12.2,18.1,25.1,12.2,18.1,11,66.3,0,0,0,,0,0,27.7,14.8,268.6,1015.6,0,2.7,168.8,14.5,6,,2018-12-01 6:56:15,2018-12-01 17:23:43,0.79,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,2018-12-02,16.93723975,27.6,10.2,17.9,26.8,10.2,17.8,9.9,64.4,0,0,0,,0,0,13.7,10.5,245.7,1014.8,0.5,2.6,163.4,14,6,,2018-12-02 6:57:01,2018-12-02 17:23:42,0.82,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,2018-12-03,16.83473781,26.6,10.5,17.6,26.6,10.5,17.6,9.9,64.7,0,0,0,,0,0,17.6,9.7,288.3,1015.6,5.5,2.1,151.9,13.1,6,,2018-12-03 6:57:47,2018-12-03 17:23:44,0.86,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,2018-12-04,15.68690412,25.6,10.2,16.9,25.6,10.2,16.9,10.5,68.9,0,0,0,,0,0,17.3,6.4,285.9,1017.5,26.5,2,152.2,13.1,6,,2018-12-04 6:58:32,2018-12-04 17:23:47,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,2018-12-05,15.5168978,24.8,10,16.9,24.8,10,16.9,11.2,71.5,0,0,0,,0,0,18.7,8.5,300.1,1015.1,18.5,1.9,145.5,12.5,6,,2018-12-05 6:59:17,2018-12-05 17:23:51,0.93,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,2018-12-06,17.33822104,24.8,10,16.7,24.8,10,16.7,11.4,73.8,0,0,0,,0,0,19.1,8.5,293.5,1014.3,13.9,1.9,149.6,12.8,6,,2018-12-06 7:00:02,2018-12-06 17:23:57,0.96,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,2018-12-07,18.86372055,23.7,10.2,16.2,23.7,10.2,16.2,10.8,72.8,0,0,0,,0,0,27.4,14.8,269,1015.2,6.3,1.8,144.6,12.6,6,,2018-12-07 7:00:46,2018-12-07 17:24:05,0,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,2018-12-08,16.92597609,24,8,15.4,24,8,15.4,10.4,75.6,0,0,0,,0,0,18.4,7.9,275.4,1016.2,0.2,1.9,151.1,13.1,6,,2018-12-08 7:01:29,2018-12-08 17:24:15,0.03,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,2018-12-09,15.49092961,24.8,10,16.1,24.8,10,16.1,9.9,70,0,0,0,,0,0,18,7.9,3.9,1014.9,0,2,144.9,12.4,6,,2018-12-09 7:02:12,2018-12-09 17:24:26,0.06,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,2018-12-10,15.42716516,23.8,9.4,16.3,23.8,9.4,16.3,11.3,74.3,0,0,0,,0,0,22.3,7.9,108.1,1014.4,6.5,1.7,130.6,11.3,5,,2018-12-10 7:02:53,2018-12-10 17:24:38,0.1,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,2018-12-11,20.79298962,21.8,10.5,15.9,21.8,10.5,15.9,12,78.8,0.085,100,4.17,rain,0,0,20.2,9.4,90.2,1015.6,31.6,1.4,135.4,11.9,5,,2018-12-11 7:03:35,2018-12-11 17:24:52,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,2018-12-12,17.70064277,21.1,14,16.7,21.1,14,16.7,13.4,81.4,0.941,100,12.5,rain,0,0,30.2,11.2,105.1,1016.8,62.7,1.7,96.7,8.5,5,,2018-12-12 7:04:15,2018-12-12 17:25:08,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,2018-12-13,19.70747522,20.7,12,15.5,20.7,12,15.5,11.8,79.4,0,0,0,,0,0,17.6,11.2,318.3,1020.1,35.4,2.4,117.1,10.1,5,,2018-12-13 7:04:54,2018-12-13 17:25:25,0.19,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,2018-12-14,16.93563514,21,9,14.7,21,7.9,14.6,10.9,80.3,0,0,0,,0,0,21.6,14.4,275.3,1022.2,10.9,2,158,13.6,6,,2018-12-14 7:05:33,2018-12-14 17:25:44,0.23,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,2018-12-15,17.60315858,22,9,14.4,22,7.9,14.2,10.3,78.3,0,0,0,,0,0,26.3,11.8,269.7,1021.9,0,2.1,163.4,14.1,6,,2018-12-15 7:06:11,2018-12-15 17:26:04,0.25,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,2018-12-16,18.56202736,22.8,8,14.4,22.8,6.4,14.2,8.9,72.5,0,0,0,,0,0,22.3,9.4,266,1022.2,0.3,2,163.2,14,6,,2018-12-16 7:06:47,2018-12-16 17:26:26,0.29,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,2018-12-17,20.7979912,21.8,7.2,13.6,21.8,7.2,13.5,8.2,73,0,0,0,,0,0,25.9,11.2,287.8,1020.7,32.8,1.9,161.9,14,6,,2018-12-17 7:07:23,2018-12-17 17:26:49,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,2018-12-18,18.60754627,21.8,6.2,13.3,21.8,5.3,13.2,7.7,71.6,0,0,0,,0,0,25.9,15.9,274.1,1019,9,2.1,160.2,13.9,6,,2018-12-18 7:07:58,2018-12-18 17:27:13,0.36,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,2018-12-19,17.31288849,21.8,7,13.6,21.8,7,13.6,7.8,70.6,0,0,0,,0,0,24.5,11.5,263.4,1018.1,0,2,155.1,13.3,6,,2018-12-19 7:08:32,2018-12-19 17:27:39,0.39,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,2018-12-20,16.99179344,21.8,5.4,13,21.8,5.4,13,6.7,70.2,0,0,0,,0,0,21.6,13,307,1018.5,0,1.7,159.4,13.8,6,,2018-12-20 7:09:04,2018-12-20 17:28:06,0.42,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,2018-12-21,17.49019171,19.1,6.4,12.3,19.1,6.4,12.3,6.8,71.9,0,0,0,,0,0,24.1,13,276,1017.4,0,1.6,150.8,13,6,,2018-12-21 7:09:35,2018-12-21 17:28:35,0.45,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,2018-12-22,18.46095942,21.4,5.6,12.9,21.4,5.6,12.8,6.7,70.8,0,0,0,,0,0,15.8,5.4,212,1017.6,0,1.1,146.1,12.5,6,,2018-12-22 7:10:06,2018-12-22 17:29:05,0.5,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,2018-12-23,16.39213273,22,6,13.3,22,6,13.1,8.1,74.6,0,0,0,,0,0,16.6,11.2,119.6,1018.3,4.7,1.2,138.3,12,5,,2018-12-23 7:10:35,2018-12-23 17:29:36,0.52,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999"
Delhi,2018-12-24,17.96754635,20.9,6.7,13,20.9,6.7,13,8,74.9,0,0,0,,0,0,28.1,11.2,320.2,1017.6,3.7,1.1,134,11.5,6,,2018-12-24 7:11:02,2018-12-24 17:30:08,0.55,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,2018-12-25,16.88527005,19,4,11.3,19,1.2,10.9,8,82.4,0,0,0,,0,0,33.5,23.6,267.7,1017.1,9.5,1,151.7,13.1,6,,2018-12-25 7:11:29,2018-12-25 17:30:42,0.59,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
Delhi,2018-12-26,16.68999107,20.3,4,11.7,20.3,2.1,11.5,5.9,72.6,0,0,0,,0,0,26.3,13,270.7,1015.5,0,1.5,155.4,13.5,6,,2018-12-26 7:11:54,2018-12-26 17:31:16,0.62,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,2018-12-27,18.42694852,20.7,5.3,12.3,20.7,4.4,12,5.5,67,0,0,0,,0,0,19.1,13.3,281.8,1016.7,0,1.6,154.6,13.3,6,,2018-12-27 7:12:18,2018-12-27 17:31:52,0.66,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
Delhi,2018-12-28,20.67683318,18,6,10.9,18,4,10.3,6.4,76.9,0,0,0,,0,0,33.8,20.4,273.9,1017.3,0,1.1,143.2,12.3,6,,2018-12-28 7:12:40,2018-12-28 17:32:29,0.69,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,2018-12-29,17.92942852,19.5,4.7,11.5,19.5,3.3,11.2,5.4,70.4,0,0,0,,0,0,28.1,23.9,275.6,1019.3,0,1.5,160.3,13.8,6,,2018-12-29 7:13:01,2018-12-29 17:33:07,0.75,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999"
Delhi,2018-12-30,16.41284998,21.9,3,12.2,21.9,0.9,12.1,5.9,70.7,0,0,0,,0,0,15.8,10.1,279.7,1021.3,5.6,1.6,142.2,12.3,6,,2018-12-30 7:13:21,2018-12-30 17:33:46,0.76,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,2018-12-31,17.62829472,21.9,5.7,12.7,21.9,4.3,12.5,5.5,66,0,0,0,,0,0,28.8,21.2,285.9,1021.2,0,1.3,156.5,13.6,6,,2018-12-31 7:13:39,2018-12-31 17:34:25,0.8,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
Delhi,2019-01-01,18.32485731,22.3,5.8,13,22.3,4.3,12.8,5.8,65.1,0,0,0,,0,0,19.8,9.7,286.1,1020,9.1,1.7,144,12.6,6,,2019-01-01 7:13:56,2019-01-01 17:35:06,0.83,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
Delhi,2019-01-02,13.88600043,22.7,7.9,14.9,22.7,7.9,14.9,8.9,70.6,0,0,0,,0,0,19.8,11.2,144.6,1020,16.2,1.5,137.7,11.8,5,,2019-01-02 7:14:11,2019-01-02 17:35:48,0.87,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,2019-01-03,18.53107973,19.9,7,12.5,19.9,6.2,12.2,9.2,82.2,0,0,0,,0,0,31,21.1,275.8,1021.4,0,0.8,133,11.4,5,,2019-01-03 7:14:25,2019-01-03 17:36:30,0.9,Clear,Clear conditions throughout the day.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
Delhi,2019-01-04,16.4707987,17.7,6.1,11.8,17.7,3.8,11.2,9.3,86.5,0,0,0,,0,0,22,21.5,276.6,1020.3,38.4,0.8,94.1,8.2,4,,2019-01-04 7:14:37,2019-01-04 17:37:14,0.94,Partially cloudy,Partly cloudy throughout the day.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999,remote,42183099999"
Delhi,2019-01-05,16.78311799,22.7,5.4,13.4,22.7,2.9,13,6.5,69,0,0,0,,0,0,32.8,21.6,113.6,1018.6,18.4,1,146.2,12.7,6,,2019-01-05 7:14:48,2019-01-05 17:37:58,0.97,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
Delhi,2019-01-06,14.86190431,19.2,8.7,13.8,19.2,7.3,13.7,9.9,78.8,5.552,100,12.5,rain,0,0,23.4,22.3,35.2,1017.9,46.7,1.5,105.3,9.1,4,,2019-01-06 7:14:57,2019-01-06 17:38:42,0,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
Delhi,2019-01-07,18.26391889,19.5,8,12.9,19.5,8,12.8,10.5,86.7,0,0,0,,0,0,22,11.2,277,1019.7,25,1.1,137.7,11.9,5,,2019-01-07 7:15:04,2019-01-07 17:39:28,0.04,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,2019-01-08,19.13802213,21.6,8,13.1,21.6,7.4,13.1,7.3,73.4,0,0,0,,0,0,26.3,15,287.6,1018.1,22,0.7,141.2,12.3,6,,2019-01-08 7:15:10,2019-01-08 17:40:14,0.07,Partially cloudy,Clearing in the afternoon.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
Delhi,2019-01-09,17.74478564,20.3,7,13,20.3,4.8,12.4,6.8,69.3,0,0,0,,0,0,32.4,24.3,283.9,1017.3,0,2.1,166.1,14.3,6,,2019-01-09 7:15:14,2019-01-09 17:41:00,0.11,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
Delhi,2019-01-10,16.18953142,20.5,7.5,13.1,20.5,6.8,12.9,7.4,72,0,0,0,,0,0,21.6,11.2,270.1,1016.9,13.4,1.8,170.1,14.8,6,,2019-01-10 7:15:17,2019-01-10 17:41:47,0.14,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,2019-01-11,17.57347395,21.5,6.7,14,21.5,6.7,14,8.1,71.9,0,0,0,,0,0,17.3,9.4,51.5,1018.3,16.8,1.6,156.1,13.5,6,,2019-01-11 7:15:18,2019-01-11 17:42:35,0.17,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,2019-01-12,17.61149743,22,8.8,14.8,22,8.8,14.8,9,72.2,0,0,0,,0,0,20.2,11.2,133.2,1017.4,43.7,1.3,124.2,10.7,5,,2019-01-12 7:15:18,2019-01-12 17:43:23,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,2019-01-13,21.54589171,22.4,9.6,15.8,22.4,9.6,15.8,10.8,74.2,0,0,0,,0,0,25.9,14.8,312.4,1019.3,25.4,1.2,128.8,11.2,5,,2019-01-13 7:15:16,2019-01-13 17:44:12,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,2019-01-14,18.58570735,19,9,13.3,19,7.6,13,5.9,64.5,0,0,0,,0,0,38.5,24.6,273.3,1019.4,2.1,2.4,190.5,16.4,7,,2019-01-14 7:15:12,2019-01-14 17:45:01,0.25,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,2019-01-15,18.55096589,18.7,6,11.2,18.7,4,10.4,5.6,71.1,0,0,0,,0,0,33.8,18.4,270.7,1018.4,32.3,2.2,177.4,15.3,7,,2019-01-15 7:15:07,2019-01-15 17:45:50,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,2019-01-16,16.1725435,20,6.2,12.7,20,6.2,12.7,7,71.4,0,0,0,,0,0,14.8,9.4,103.6,1018.2,52.4,1.3,138.2,11.8,6,,2019-01-16 7:15:00,2019-01-16 17:46:39,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
Delhi,2019-01-17,20.36685159,21.7,6.3,13.4,21.7,6.3,13.4,8.2,74.6,0,0,0,,0,0,22,14.8,289.6,1017,8.2,1,158.7,13.6,6,,2019-01-17 7:14:52,2019-01-17 17:47:29,0.37,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,2019-01-18,18.68609844,20.8,6,12.6,20.8,4.4,12.3,8.2,78.4,0,0,0,,0,0,20.9,22.8,267.5,1017.2,13.1,1,170.3,14.7,6,,2019-01-18 7:14:41,2019-01-18 17:48:19,0.4,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,2019-01-19,18.76293894,25.1,7.7,15.1,25.1,7.7,15.1,8.8,71.6,0,0,0,,0,0,19.4,9.4,257.1,1017.1,14,1.5,166.9,14.3,6,,2019-01-19 7:14:30,2019-01-19 17:49:09,0.44,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,2019-01-20,18.56607018,28,9.5,18.3,27.8,9.5,18.1,10,63.9,0,0,0,,0,0,15.8,9.4,207.2,1015.9,44.1,2,146,12.5,5,,2019-01-20 7:14:16,2019-01-20 17:49:59,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,2019-01-21,0,23,13,16.8,23,13,16.8,12.8,79.2,10.507,100,8.33,rain,0,0,44.6,26.5,103.3,1013.1,59.8,1.8,88.2,7.7,4,,2019-01-21 7:14:02,2019-01-21 17:50:50,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
