Date,Mean Area-Weighted Radiance
2014-04-06 00:00:00,49.32651315
2014-04-07 00:00:00,49.846235
2014-04-08 00:00:00,49.26114065
2014-04-09 00:00:00,48.92379642
2014-04-10 00:00:00,48.76117648
2014-04-11 00:00:00,47.78978951
2014-04-12 00:00:00,48.82407974
2014-04-13 00:00:00,48.82015599
2014-04-14 00:00:00,48.7149219
2014-04-15 00:00:00,48.82015599
2014-04-16 00:00:00,46.9383898
2014-04-17 00:00:00,46.56962935
2014-04-18 00:00:00,49.37246712
2014-04-19 00:00:00,52.63853625
2014-04-20 00:00:00,48.11766738
2014-04-21 00:00:00,43.71162125
2014-04-22 00:00:00,48.82015599
2014-04-23 00:00:00,48.84551108
2014-04-24 00:00:00,48.82015599
2014-04-25 00:00:00,46.74829968
2014-04-26 00:00:00,48.45586843
2014-04-27 00:00:00,46.8433389
2014-04-28 00:00:00,50.21042214
2014-04-29 00:00:00,50.07257065
2014-04-30 00:00:00,50.98286905
2014-05-01 00:00:00,49.33931829
2014-05-02 00:00:00,48.11229267
2014-05-03 00:00:00,49.32246587
2014-05-04 00:00:00,52.5309627
2014-05-05 00:00:00,50.37487219
2014-05-06 00:00:00,46.45703316
2014-05-07 00:00:00,49.61678076
2014-05-08 00:00:00,50.63681946
2014-05-09 00:00:00,50.73860499
2014-05-10 00:00:00,49.43550058
2014-05-11 00:00:00,49.14334703
2014-05-12 00:00:00,51.3310529
2014-05-13 00:00:00,49.95450934
2014-05-14 00:00:00,51.89901485
2014-05-15 00:00:00,52.39652915
2014-05-16 00:00:00,49.42073409
2014-05-17 00:00:00,48.29725182
2014-05-18 00:00:00,50.61805861
2014-05-19 00:00:00,44.98187619
2014-05-20 00:00:00,47.35311421
2014-05-21 00:00:00,51.22059451
2014-05-22 00:00:00,50.61805861
2014-05-23 00:00:00,50.61805861
2014-05-24 00:00:00,47.13552224
2014-05-25 00:00:00,38.6486884
2014-05-26 00:00:00,49.8334961
2014-05-27 00:00:00,50.12198798
2014-05-28 00:00:00,42.53126164
2014-05-29 00:00:00,47.06264911
2014-05-30 00:00:00,53.11225663
2014-05-31 00:00:00,53.44083487
2014-06-01 00:00:00,53.7945253
2014-06-02 00:00:00,43.9740662
2014-06-03 00:00:00,51.81881648
2014-06-04 00:00:00,52.67163362
2014-06-05 00:00:00,48.77609234
2014-06-06 00:00:00,50.58158246
2014-06-07 00:00:00,50.58158246
2014-06-08 00:00:00,50.58158246
2014-06-09 00:00:00,50.58158246
2014-06-10 00:00:00,48.206168
2014-06-11 00:00:00,49.9689996
2014-06-12 00:00:00,0
2014-06-13 00:00:00,53.29157441
2014-06-14 00:00:00,50.45633174
2014-06-15 00:00:00,49.17530259
2014-06-16 00:00:00,45.90460579
2014-06-17 00:00:00,52.15831163
2014-06-18 00:00:00,49.00758688
