name,datetime,Mean Area-Weighted Radiance
Guangzhou,2018/11/21,9.519003277
Guangzhou,2018/11/22,9.928904255
Guangzhou,2018/11/23,10.43771508
Guangzhou,2018/11/24,9.980578614
Guangzhou,2018/11/25,9.978727989
Guangzhou,2018/11/26,9.283829193
Guangzhou,2018/11/27,9.98215766
Guangzhou,2018/11/28,10.90108699
Guangzhou,2018/11/29,9.258957463
Guangzhou,2018/11/30,9.906990948
Guangzhou,2018/12/1,9.866099917
Guangzhou,2018/12/2,9.207034591
Guangzhou,2018/12/3,10.26262706
Guangzhou,2018/12/4,8.833969278
Guangzhou,2018/12/5,9.754703106
Guangzhou,2018/12/6,8.650476789
Guangzhou,2018/12/7,8.92279249
Guangzhou,2018/12/8,10.02365788
Guangzhou,2018/12/9,10.02365788
Guangzhou,2018/12/10,10.02313372
Guangzhou,2018/12/11,10.02243611
Guangzhou,2018/12/12,9.982545921
Guangzhou,2018/12/13,8.327926482
Guangzhou,2018/12/14,8.084256573
Guangzhou,2018/12/15,8.08840171
Guangzhou,2018/12/16,8.806186614
Guangzhou,2018/12/17,9.239593288
Guangzhou,2018/12/18,9.38557105
Guangzhou,2018/12/19,9.944181861
Guangzhou,2018/12/20,9.790834613
Guangzhou,2018/12/21,9.836599364
Guangzhou,2018/12/22,9.928692374
Guangzhou,2018/12/23,10.14512526
Guangzhou,2018/12/24,9.467839287
Guangzhou,2018/12/25,9.817276796
Guangzhou,2018/12/26,9.931686298
Guangzhou,2018/12/27,9.886416314
Guangzhou,2018/12/28,9.935157124
Guangzhou,2018/12/29,8.30853404
Guangzhou,2018/12/30,8.229756755
Guangzhou,2018/12/31,8.783200333
Guangzhou,2019/1/1,8.184879101
Guangzhou,2019/1/2,7.191947385
Guangzhou,2019/1/3,6.855098829
Guangzhou,2019/1/4,6.974073387
Guangzhou,2019/1/5,8.854971519
Guangzhou,2019/1/6,8.773992434
Guangzhou,2019/1/7,8.849104649
Guangzhou,2019/1/8,7.416005735
Guangzhou,2019/1/9,7.357660172
Guangzhou,2019/1/10,7.269897497
Guangzhou,2019/1/11,8.078991428
Guangzhou,2019/1/12,7.303699441
Guangzhou,2019/1/13,8.259946996
Guangzhou,2019/1/14,8.609669877
Guangzhou,2019/1/15,8.740983744
Guangzhou,2019/1/16,8.626405324
Guangzhou,2019/1/17,9.224748942
Guangzhou,2019/1/18,8.763813771
Guangzhou,2019/1/19,8.724091817
Guangzhou,2019/1/20,8.823221227
Guangzhou,2019/1/22,9.496992961
Guangzhou,2019/1/23,8.66101409
Guangzhou,2019/1/24,8.709571964
Guangzhou,2019/1/25,9.447813463
Guangzhou,2019/1/26,10.4958223
Guangzhou,2019/1/27,8.76579261
Guangzhou,2019/1/28,8.547146388
Guangzhou,2019/1/29,8.845437771
Guangzhou,2019/1/30,9.446021857
Guangzhou,2019/1/31,9.203507459
Guangzhou,2019/2/1,8.38782486
Guangzhou,2019/2/2,9.153449909
Guangzhou,2019/2/3,8.514478472
Guangzhou,2019/2/4,9.048721816
Guangzhou,2019/2/5,8.125167504
Guangzhou,2019/2/6,8.702539634
Guangzhou,2019/2/7,8.568903668
Guangzhou,2019/2/8,8.9394653
Guangzhou,2019/2/9,7.902185293
Guangzhou,2019/2/10,7.906759168
Guangzhou,2019/2/11,8.044444168
Guangzhou,2019/2/12,8.14922721
Guangzhou,2019/2/13,8.338739431
Guangzhou,2019/2/14,8.94820195
Guangzhou,2019/2/15,9.014710704
Guangzhou,2019/2/16,9.154559516
Guangzhou,2019/2/17,9.174426372
Guangzhou,2019/2/18,8.624275884
Guangzhou,2019/2/19,9.282086204
Guangzhou,2019/2/20,9.028375796
Guangzhou,2019/2/21,8.784487901
Guangzhou,2019/2/22,8.893550626
Guangzhou,2019/2/23,9.151526245
Guangzhou,2019/2/24,8.450875451
Guangzhou,2019/2/25,8.541039823
Guangzhou,2019/2/26,8.136979031
Guangzhou,2019/2/27,7.464919759
Guangzhou,2019/2/28,7.244305778
Guangzhou,2019/3/1,8.575614444
Guangzhou,2019/3/2,8.481058908
Guangzhou,2019/3/3,9.514868089
Guangzhou,2019/3/4,8.907429635
Guangzhou,2019/3/5,7.495249972
Guangzhou,2019/3/6,7.767682355
Guangzhou,2019/3/7,8.616699267
Guangzhou,2019/3/8,7.828880512
Guangzhou,2019/3/9,7.27724256
Guangzhou,2019/3/10,8.455049985
Guangzhou,2019/3/11,9.45867503
Guangzhou,2019/3/12,9.154769362
Guangzhou,2019/3/13,9.105460067
Guangzhou,2019/3/14,9.084168157
Guangzhou,2019/3/15,9.079979151
Guangzhou,2019/3/16,9.073534978
Guangzhou,2019/3/17,9.032417594
Guangzhou,2019/3/18,8.82274229
Guangzhou,2019/3/19,8.901113903
Guangzhou,2019/3/20,8.690209823
Guangzhou,2019/3/21,8.018908982
Guangzhou,2019/3/22,8.608657958
Guangzhou,2019/3/23,9.091737765
Guangzhou,2019/3/24,8.906123072
Guangzhou,2019/3/25,7.995352408
Guangzhou,2019/3/26,8.342895197
Guangzhou,2019/3/27,7.976874877
Guangzhou,2019/3/28,8.951658078
Guangzhou,2019/3/29,8.16738658
Guangzhou,2019/3/30,8.514432794
Guangzhou,2019/3/31,9.070685776
Guangzhou,2019/4/1,8.955904068
Guangzhou,2019/4/2,8.373140387
Guangzhou,2019/4/3,9.001468018
Guangzhou,2019/4/4,8.760365557
Guangzhou,2019/4/5,10.2207933
Guangzhou,2019/4/6,8.622909624
Guangzhou,2019/4/7,8.469521899
Guangzhou,2019/4/8,8.163370561
Guangzhou,2019/4/9,8.435831436
Guangzhou,2019/4/10,8.520987317
Guangzhou,2019/4/11,8.993595852
Guangzhou,2019/4/12,8.0544962
Guangzhou,2019/4/13,8.417480084
Guangzhou,2019/4/14,8.774845612
Guangzhou,2019/4/15,8.875332463
Guangzhou,2019/4/16,9.53852348
Guangzhou,2019/4/17,7.914964645
Guangzhou,2019/4/18,8.709270762
Guangzhou,2019/4/19,8.735352498
Guangzhou,2019/4/20,8.392395795
Guangzhou,2019/4/21,8.024150836
Guangzhou,2019/4/22,8.053747719
Guangzhou,2019/4/23,8.874301776
Guangzhou,2019/4/24,8.180452661
Guangzhou,2019/4/25,8.42179753
Guangzhou,2019/4/26,8.19179995
Guangzhou,2019/4/27,8.8461659
Guangzhou,2019/4/28,8.59873007
Guangzhou,2019/4/29,8.291041067
Guangzhou,2019/4/30,8.664609965
Guangzhou,2019/5/1,8.677578585
Guangzhou,2019/5/2,8.816406658
Guangzhou,2019/5/3,8.869089092
Guangzhou,2019/5/4,8.869089092
Guangzhou,2019/5/5,7.734526456
Guangzhou,2019/5/6,8.828241477
Guangzhou,2019/5/7,8.845110791
Guangzhou,2019/5/8,8.828777172
Guangzhou,2019/5/9,8.846140122
Guangzhou,2019/5/10,8.502203383
Guangzhou,2019/5/11,8.633811668
Guangzhou,2019/5/12,8.599597946
Guangzhou,2019/5/13,7.860899896
Guangzhou,2019/5/14,8.892032861
Guangzhou,2019/5/15,8.815471622
Guangzhou,2019/5/16,8.559881193
Guangzhou,2019/5/17,8.813353037
Guangzhou,2019/5/18,9.038381246
Guangzhou,2019/5/19,8.716820697
Guangzhou,2019/5/20,8.888018199
Guangzhou,2019/5/21,8.715990584
Guangzhou,2019/5/22,8.651217582
Guangzhou,2019/5/23,8.908339797
Guangzhou,2019/5/24,8.790108066
Guangzhou,2019/5/25,8.909594124
Guangzhou,2019/5/26,8.353089689
Guangzhou,2019/5/27,8.750231667
Guangzhou,2019/5/28,8.909834724
Guangzhou,2019/5/29,8.909834724
Guangzhou,2019/5/30,8.8691359
Guangzhou,2019/5/31,8.902109088
Guangzhou,2019/6/1,8.909904371
Guangzhou,2019/6/2,8.91042288
Guangzhou,2019/6/3,8.076994724
Guangzhou,2019/6/4,8.900117812
Guangzhou,2019/6/5,8.804381667
Guangzhou,2019/6/6,8.720350542
Guangzhou,2019/6/7,8.287454011
Guangzhou,2019/6/8,9.18357186
Guangzhou,2019/6/9,8.944867704
Guangzhou,2019/6/10,8.944867704
Guangzhou,2019/6/11,8.944867704
Guangzhou,2019/6/12,8.944867704
Guangzhou,2019/6/13,8.89706713
Guangzhou,2019/6/14,10.31640462
Guangzhou,2019/6/15,9.355084583
Guangzhou,2019/6/16,8.883835524
Guangzhou,2019/6/17,8.536068643
Guangzhou,2019/6/18,8.760568846
Guangzhou,2019/6/19,9.650279832
Guangzhou,2019/6/20,8.58850686
Guangzhou,2019/6/21,8.943681667
Guangzhou,2019/6/22,8.943363506
Guangzhou,2019/6/23,8.944867704
Guangzhou,2019/6/24,8.945439806
Guangzhou,2019/6/25,8.887524337
Guangzhou,2019/6/26,8.138844581
Guangzhou,2019/6/27,8.751351901
Guangzhou,2019/6/28,8.896419954
Guangzhou,2019/6/29,8.966060344
Guangzhou,2019/6/30,8.946180825
Guangzhou,2019/7/1,8.983819921
Guangzhou,2019/7/2,8.947418419
Guangzhou,2019/7/3,8.946278286
Guangzhou,2019/7/4,8.940372974
Guangzhou,2019/7/5,8.947234351
Guangzhou,2019/7/6,8.60008118
Guangzhou,2019/7/7,8.957556379
Guangzhou,2019/7/8,8.871074036
Guangzhou,2019/7/9,8.949507156
Guangzhou,2019/7/10,9.023883327
Guangzhou,2019/7/11,8.9519534
Guangzhou,2019/7/12,8.629446508
Guangzhou,2019/7/13,8.470309274
Guangzhou,2019/7/14,8.820114013
Guangzhou,2019/7/15,8.995777979
Guangzhou,2019/7/16,8.793627284
Guangzhou,2019/7/17,8.716834943
Guangzhou,2019/7/18,8.815663152
Guangzhou,2019/7/19,8.935563023
Guangzhou,2019/7/20,9.033954128
Guangzhou,2019/7/21,8.936288665
Guangzhou,2019/7/22,8.936491501
Guangzhou,2019/7/23,8.09131355
Guangzhou,2019/7/24,8.785675521
Guangzhou,2019/7/25,9.124618693
Guangzhou,2019/7/26,9.474365318
Guangzhou,2019/7/27,8.940772767
Guangzhou,2019/7/28,8.607338053
Guangzhou,2019/7/29,8.609329556
Guangzhou,2019/7/30,8.927341038
Guangzhou,2019/7/31,8.989025821
Guangzhou,2019/8/1,8.988288647
Guangzhou,2019/8/2,8.910259843
Guangzhou,2019/8/3,8.489001174
Guangzhou,2019/8/4,9.048180694
Guangzhou,2019/8/5,8.553132427
Guangzhou,2019/8/6,9.036457808
Guangzhou,2019/8/7,9.012514783
Guangzhou,2019/8/8,9.039477963
Guangzhou,2019/8/9,9.006698792
Guangzhou,2019/8/10,8.544256935
Guangzhou,2019/8/11,9.084241196
Guangzhou,2019/8/12,9.017179109
Guangzhou,2019/8/13,8.874150949
Guangzhou,2019/8/14,9.008395424
Guangzhou,2019/8/15,8.729367816
Guangzhou,2019/8/16,9.017785582
Guangzhou,2019/8/17,8.816735221
Guangzhou,2019/8/18,8.580288719
Guangzhou,2019/8/19,9.013356655
Guangzhou,2019/8/20,8.699069939
Guangzhou,2019/8/21,8.990419896
Guangzhou,2019/8/22,9.017244459
Guangzhou,2019/8/23,9.233722347
Guangzhou,2019/8/24,9.017507897
Guangzhou,2019/8/25,9.017507897
Guangzhou,2019/8/26,8.561611292
Guangzhou,2019/8/27,10.73941985
Guangzhou,2019/8/28,10.00069444
Guangzhou,2019/8/29,9.593032117
Guangzhou,2019/8/30,9.579585916
Guangzhou,2019/8/31,9.495241606
Guangzhou,2019/9/1,9.587905587
Guangzhou,2019/9/2,10.18184018
Guangzhou,2019/9/3,9.722452621
Guangzhou,2019/9/4,9.246252281
Guangzhou,2019/9/5,8.755407719
Guangzhou,2019/9/6,10.16012179
Guangzhou,2019/9/7,9.359401803
Guangzhou,2019/9/8,8.761921765
Guangzhou,2019/9/9,8.729887004
Guangzhou,2019/9/10,9.34269417
Guangzhou,2019/9/11,9.717243781
Guangzhou,2019/9/12,9.273997409
Guangzhou,2019/9/13,9.183823539
Guangzhou,2019/9/14,9.650357168
Guangzhou,2019/9/15,9.362029853
Guangzhou,2019/9/16,9.417567369
Guangzhou,2019/9/17,9.695588032
Guangzhou,2019/9/18,9.999163556
Guangzhou,2019/9/19,10.04069475
Guangzhou,2019/9/20,9.393910169
Guangzhou,2019/9/21,9.724351185
Guangzhou,2019/9/22,11.00567082
Guangzhou,2019/9/23,12.19299028
Guangzhou,2019/9/24,10.27252532
Guangzhou,2019/9/25,9.362744867
Guangzhou,2019/9/26,9.512529934
Guangzhou,2019/9/27,10.2496573
Guangzhou,2019/9/28,10.23687818
Guangzhou,2019/9/29,10.94797492
Guangzhou,2019/9/30,10.21054295
Guangzhou,2019/10/1,9.299262147
Guangzhou,2019/10/2,9.381066597
Guangzhou,2019/10/3,10.74185727
Guangzhou,2019/10/4,10.74903161
Guangzhou,2019/10/5,9.521839138
Guangzhou,2019/10/6,10.58142365
Guangzhou,2019/10/7,9.205947823
Guangzhou,2019/10/8,10.12740955
Guangzhou,2019/10/9,9.652799342
Guangzhou,2019/10/10,9.491765805
Guangzhou,2019/10/11,9.419504827
Guangzhou,2019/10/12,10.42402059
Guangzhou,2019/10/13,9.999349432
Guangzhou,2019/10/14,10.15276294
Guangzhou,2019/10/15,10.24496969
Guangzhou,2019/10/16,10.00884745
Guangzhou,2019/10/17,10.01587209
Guangzhou,2019/10/18,10.46848646
Guangzhou,2019/10/19,10.53743264
Guangzhou,2019/10/20,10.45797449
Guangzhou,2019/10/21,10.19164731
